/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_044.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_044.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_044.jpg,0,1,0,5.906446
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_129.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_129.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_129.jpg,0,1,0,7.047241
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_206.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_206.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_206.jpg,0,1,0,7.956966
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_294.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_294.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_294.jpg,0,1,0,8.859731
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_377.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_377.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_377.jpg,0,1,0,9.755445
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_467.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_467.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_467.jpg,0,1,0,10.86518
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_568.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_568.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_568.jpg,-0.1,1,0,12.0872
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_652.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_652.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_652.jpg,-0.25,1,0,12.55123
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_730.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_730.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_730.jpg,-0.5000001,1,0,13.57038
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_821.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_821.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_821.jpg,0,1,0,14.46267
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_902.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_902.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_902.jpg,0,1,0,15.26035
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_12_974.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_12_974.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_12_974.jpg,-0.1,1,0,16.1005
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_068.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_068.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_068.jpg,-0.35,1,0,17.12627
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_144.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_144.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_144.jpg,-0.5000001,1,0,17.66788
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_218.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_218.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_218.jpg,-0.7,1,0,18.3573
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_314.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_314.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_314.jpg,-0.9500002,1,0,19.08076
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_384.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_384.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_384.jpg,0,1,0,19.62853
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_485.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_485.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_485.jpg,0,1,0,20.55351
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_558.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_558.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_558.jpg,0,1,0,21.34605
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_634.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_634.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_634.jpg,0,1,0,22.14292
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_736.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_736.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_736.jpg,0,1,0,23.14115
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_841.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_841.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_841.jpg,0,1,0,24.11111
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_13_920.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_13_920.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_13_920.jpg,0,1,0,24.8855
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_007.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_007.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_007.jpg,0,1,0,25.84365
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_086.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_086.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_086.jpg,-0.2,1,0,26.58498
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_195.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_195.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_195.jpg,-0.45,1,0,27.40483
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_272.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_272.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_272.jpg,0,1,0,28.133
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_343.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_343.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_343.jpg,0,1,0,28.68589
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_443.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_443.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_443.jpg,-0.1,1,0,29.60339
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_551.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_551.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_551.jpg,-0.4,1,0,30.15958
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_626.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_626.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_626.jpg,-0.6000001,1,0,30.13439
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_694.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_694.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_694.jpg,0,1,0,30.18203
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_768.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_768.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_768.jpg,0,1,0,30.18889
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_847.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_847.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_847.jpg,0,1,0,30.19009
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_14_923.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_14_923.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_14_923.jpg,0,1,0,30.19024
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_032.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_032.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_032.jpg,-0.3,1,0,30.17091
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_108.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_108.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_108.jpg,0,1,0,30.18991
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_189.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_189.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_189.jpg,0,1,0,30.19002
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_256.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_256.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_256.jpg,-0.15,1,0,30.18579
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_345.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_345.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_345.jpg,-0.4,1,0,30.15899
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_428.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_428.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_428.jpg,0,1,0,30.18901
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_515.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_515.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_515.jpg,0,1,0,30.19006
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_591.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_591.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_591.jpg,0,1,0,30.19027
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_664.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_664.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_664.jpg,-0.05,1,0,30.18993
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_741.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_741.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_741.jpg,-0.25,1,0,30.17573
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_832.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_832.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_832.jpg,-0.5000001,1,0,30.14597
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_905.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_905.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_905.jpg,0,1,0,30.1732
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_15_973.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_15_973.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_15_973.jpg,0,1,0,30.18733
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_089.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_089.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_089.jpg,0,1,0,30.19008
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_168.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_168.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_168.jpg,0,1,0,30.18947
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_243.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_243.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_243.jpg,0,1,0,30.19032
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_315.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_315.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_315.jpg,0,1,0,30.19031
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_384.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_384.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_384.jpg,0,1,0,30.19029
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_480.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_480.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_480.jpg,0,1,0,30.19032
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_589.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_589.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_589.jpg,-0.15,1,0,30.18418
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_669.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_669.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_669.jpg,-0.35,1,0,30.1634
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_756.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_756.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_756.jpg,0,1,0,30.18779
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_843.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_843.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_843.jpg,0,1,0,30.18933
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_913.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_913.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_913.jpg,0,1,0,30.19014
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_16_990.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_16_990.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_16_990.jpg,0,1,0,30.18983
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_077.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_077.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_077.jpg,0,1,0,30.19033
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_157.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_157.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_157.jpg,0,1,0,30.19029
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_234.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_234.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_234.jpg,0,1,0,30.19029
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_315.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_315.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_315.jpg,-0.1,1,0,30.1877
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_394.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_394.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_394.jpg,-0.3,1,0,30.16926
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_474.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_474.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_474.jpg,0,1,0,30.18912
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_559.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_559.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_559.jpg,0,1,0,30.18964
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_637.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_637.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_637.jpg,0,1,0,30.19015
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_706.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_706.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_706.jpg,0,1,0,30.1902
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_796.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_796.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_796.jpg,0,1,0,30.19029
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_905.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_905.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_905.jpg,-0.25,1,0,30.17514
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_17_992.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_17_992.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_17_992.jpg,0,1,0,30.18904
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_18_111.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_18_111.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_18_111.jpg,0,1,0,30.19
/Users/jasonwasham/Desktop/car sim/track1/IMG/center_2019_01_27_15_40_18_203.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/left_2019_01_27_15_40_18_203.jpg,/Users/jasonwasham/Desktop/car sim/track1/IMG/right_2019_01_27_15_40_18_203.jpg,0,1,0,30.19023
